ED,Reported As,Reporting,Yes,No,Total Votes,p_Yes,p_No,winner,winner_p
65001,65001,99.00,123,40,163,0.754601226993865,0.24539877300613497,Yes,0.754601226993865
65002,65002,99.00,106,45,151,0.7019867549668874,0.2980132450331126,Yes,0.7019867549668874
65003,65003,75.00,171,50,221,0.7737556561085973,0.22624434389140272,Yes,0.7737556561085973
65004,65004,99.00,65,32,97,0.6701030927835051,0.32989690721649484,Yes,0.6701030927835051
65005,65005,75.00,0,0,0,0,0,n/a,0
65006,65006,99.00,276,89,365,0.7561643835616438,0.24383561643835616,Yes,0.7561643835616438
65007,65007,99.00,5,0,5,1.0,0.0,Yes,1.0
65008,65008,99.00,184,60,244,0.7540983606557377,0.2459016393442623,Yes,0.7540983606557377
65009,65009,99.00,112,48,160,0.7,0.3,Yes,0.7
65010,65010,99.00,107,52,159,0.6729559748427673,0.3270440251572327,Yes,0.6729559748427673
65011,65011,99.00,1,2,3,0.3333333333333333,0.6666666666666666,No,0.6666666666666666
65012,65012,99.00,87,39,126,0.6904761904761905,0.30952380952380953,Yes,0.6904761904761905
65013,65013,99.00,3,3,6,0.5,0.5,Tie,0.5
65014,65014,99.00,222,90,312,0.7115384615384616,0.28846153846153844,Yes,0.7115384615384616
65015,65015,99.00,185,71,256,0.72265625,0.27734375,Yes,0.72265625
65016,65016,99.00,116,56,172,0.6744186046511628,0.32558139534883723,Yes,0.6744186046511628
65017,65017,99.00,8,2,10,0.8,0.2,Yes,0.8
65018,65018,99.00,102,28,130,0.7846153846153846,0.2153846153846154,Yes,0.7846153846153846
65019,65019,99.00,87,18,105,0.8285714285714286,0.17142857142857143,Yes,0.8285714285714286
65020,65020,99.00,4,0,4,1.0,0.0,Yes,1.0
65021,65021,99.00,136,17,153,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
65022,65022,99.00,139,41,180,0.7722222222222223,0.22777777777777777,Yes,0.7722222222222223
65023,65023,99.00,131,14,145,0.903448275862069,0.09655172413793103,Yes,0.903448275862069
65024,65024,99.00,86,17,103,0.8349514563106796,0.1650485436893204,Yes,0.8349514563106796
65025,65025,99.00,4,1,5,0.8,0.2,Yes,0.8
65026,65026,99.00,5,0,5,1.0,0.0,Yes,1.0
65027,65027,99.00,156,31,187,0.8342245989304813,0.1657754010695187,Yes,0.8342245989304813
65028,65028,99.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
65029,65029,99.00,7,2,9,0.7777777777777778,0.2222222222222222,Yes,0.7777777777777778
65030,65030,99.00,241,46,287,0.8397212543554007,0.1602787456445993,Yes,0.8397212543554007
65031,65031,99.00,5,0,5,1.0,0.0,Yes,1.0
65032,65032,99.00,90,13,103,0.8737864077669902,0.1262135922330097,Yes,0.8737864077669902
65033,65033,99.00,85,16,101,0.8415841584158416,0.15841584158415842,Yes,0.8415841584158416
65034,65034,99.00,8,1,9,0.8888888888888888,0.1111111111111111,Yes,0.8888888888888888
65035,65035,99.00,55,7,62,0.8870967741935484,0.11290322580645161,Yes,0.8870967741935484
65036,65036,99.00,116,25,141,0.8226950354609929,0.1773049645390071,Yes,0.8226950354609929
65037,65037,99.00,45,5,50,0.9,0.1,Yes,0.9
65038,65038,99.00,9,1,10,0.9,0.1,Yes,0.9
65039,65039,99.00,157,28,185,0.8486486486486486,0.15135135135135136,Yes,0.8486486486486486
65040,65040,33.33,116,21,137,0.8467153284671532,0.15328467153284672,Yes,0.8467153284671532
65041,65041,33.33,25,2,27,0.9259259259259259,0.07407407407407407,Yes,0.9259259259259259
65042,65042,99.00,18,4,22,0.8181818181818182,0.18181818181818182,Yes,0.8181818181818182
65043,65043,33.33,100,24,124,0.8064516129032258,0.1935483870967742,Yes,0.8064516129032258
65044,65044,0.00,20,4,24,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
65045,65045,99.00,185,57,242,0.7644628099173554,0.23553719008264462,Yes,0.7644628099173554
65046,65046,99.00,161,57,218,0.7385321100917431,0.26146788990825687,Yes,0.7385321100917431
65047,65047,99.00,137,47,184,0.7445652173913043,0.2554347826086957,Yes,0.7445652173913043
65048,65048,0.00,12,6,18,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
65049,65049,99.00,230,41,271,0.8487084870848709,0.15129151291512916,Yes,0.8487084870848709
65050,65050,99.00,7,1,8,0.875,0.125,Yes,0.875
65051,65051,0.00,9,3,12,0.75,0.25,Yes,0.75
65052,65052,99.00,154,40,194,0.7938144329896907,0.20618556701030927,Yes,0.7938144329896907
65053,65053,50.00,73,22,95,0.7684210526315789,0.23157894736842105,Yes,0.7684210526315789
65054,65054,99.00,138,46,184,0.75,0.25,Yes,0.75
65055,65055,50.00,8,0,8,1.0,0.0,Yes,1.0
65056,65056,99.00,82,7,89,0.9213483146067416,0.07865168539325842,Yes,0.9213483146067416
65057,65057,50.00,120,46,166,0.7228915662650602,0.27710843373493976,Yes,0.7228915662650602
65058,65058,99.00,181,38,219,0.8264840182648402,0.1735159817351598,Yes,0.8264840182648402
65059,65059,99.00,175,34,209,0.8373205741626795,0.16267942583732056,Yes,0.8373205741626795
65060,65060,99.00,1,1,2,0.5,0.5,Tie,0.5
65061,65061,99.00,159,35,194,0.8195876288659794,0.18041237113402062,Yes,0.8195876288659794
65062,65062,99.00,5,0,5,1.0,0.0,Yes,1.0
65063,65063,99.00,135,33,168,0.8035714285714286,0.19642857142857142,Yes,0.8035714285714286
65064,65064,99.00,122,32,154,0.7922077922077922,0.2077922077922078,Yes,0.7922077922077922
65065,65065,99.00,5,3,8,0.625,0.375,Yes,0.625
65066,65066,99.00,2,0,2,1.0,0.0,Yes,1.0
65067,65067,99.00,3,0,3,1.0,0.0,Yes,1.0
65068,65068,99.00,227,69,296,0.7668918918918919,0.23310810810810811,Yes,0.7668918918918919
65069,65069,99.00,9,3,12,0.75,0.25,Yes,0.75
65070,65070,99.00,0,0,0,0,0,n/a,0
65071,65071,99.00,152,34,186,0.8172043010752689,0.1827956989247312,Yes,0.8172043010752689
65072,65072,99.00,162,24,186,0.8709677419354839,0.12903225806451613,Yes,0.8709677419354839
65073,65073,66.67,74,21,95,0.7789473684210526,0.22105263157894736,Yes,0.7789473684210526
65074,65074,99.00,5,0,5,1.0,0.0,Yes,1.0
65075,65075,66.67,4,0,4,1.0,0.0,Yes,1.0
65076,65076,66.67,62,18,80,0.775,0.225,Yes,0.775
65077,65077,99.00,161,33,194,0.8298969072164949,0.17010309278350516,Yes,0.8298969072164949
65078,65078,99.00,160,38,198,0.8080808080808081,0.1919191919191919,Yes,0.8080808080808081
65079,65079,99.00,275,82,357,0.7703081232492998,0.22969187675070027,Yes,0.7703081232492998
65080,65080,99.00,154,34,188,0.8191489361702128,0.18085106382978725,Yes,0.8191489361702128
65081,65081,99.00,123,24,147,0.8367346938775511,0.16326530612244897,Yes,0.8367346938775511
65082,65082,99.00,0,0,0,0,0,n/a,0
65083,65083,33.33,6,0,6,1.0,0.0,Yes,1.0
65084,65084,99.00,0,0,0,0,0,n/a,0
65085,65085,75.00,141,69,210,0.6714285714285714,0.32857142857142857,Yes,0.6714285714285714
65086,65086,75.00,3,1,4,0.75,0.25,Yes,0.75
65087,65087,99.00,97,23,120,0.8083333333333333,0.19166666666666668,Yes,0.8083333333333333
65088,65088,99.00,118,35,153,0.7712418300653595,0.22875816993464052,Yes,0.7712418300653595
65089,65089,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
65090,65090,99.00,7,2,9,0.7777777777777778,0.2222222222222222,Yes,0.7777777777777778
65091,65091,99.00,143,31,174,0.8218390804597702,0.1781609195402299,Yes,0.8218390804597702
65092,65092,99.00,2,0,2,1.0,0.0,Yes,1.0
65093,65093,99.00,2,2,4,0.5,0.5,Tie,0.5
65094,65094,99.00,0,0,0,0,0,n/a,0
65095,65095,99.00,0,0,0,0,0,n/a,0
65096,65096,99.00,0,0,0,0,0,n/a,0
65097,65097,99.00,0,0,0,0,0,n/a,0
65098,65098,99.00,0,0,0,0,0,n/a,0
65099,65099,66.67,3,0,3,1.0,0.0,Yes,1.0
66001,66001,99.00,122,47,169,0.7218934911242604,0.2781065088757396,Yes,0.7218934911242604
66002,66002,99.00,4,0,4,1.0,0.0,Yes,1.0
66003,66003,99.00,160,84,244,0.6557377049180327,0.3442622950819672,Yes,0.6557377049180327
66004,66004,99.00,59,34,93,0.6344086021505376,0.3655913978494624,Yes,0.6344086021505376
66005,66005,99.00,166,92,258,0.6434108527131783,0.35658914728682173,Yes,0.6434108527131783
66006,66006,99.00,5,4,9,0.5555555555555556,0.4444444444444444,Yes,0.5555555555555556
66007,66007,99.00,7,1,8,0.875,0.125,Yes,0.875
66008,66008,99.00,159,63,222,0.7162162162162162,0.28378378378378377,Yes,0.7162162162162162
66009,66009,99.00,127,61,188,0.675531914893617,0.324468085106383,Yes,0.675531914893617
66010,66010,99.00,128,22,150,0.8533333333333334,0.14666666666666667,Yes,0.8533333333333334
66011,66011,99.00,151,48,199,0.7587939698492462,0.24120603015075376,Yes,0.7587939698492462
66012,66012,99.00,88,47,135,0.6518518518518519,0.34814814814814815,Yes,0.6518518518518519
66013,66013,99.00,179,51,230,0.7782608695652173,0.2217391304347826,Yes,0.7782608695652173
66014,66014,99.00,138,24,162,0.8518518518518519,0.14814814814814814,Yes,0.8518518518518519
66015,66015,99.00,10,3,13,0.7692307692307693,0.23076923076923078,Yes,0.7692307692307693
66016,66016,99.00,1,1,2,0.5,0.5,Tie,0.5
66017,66017,99.00,0,0,0,0,0,n/a,0
66018,66018,99.00,4,5,9,0.4444444444444444,0.5555555555555556,No,0.5555555555555556
66019,66019,99.00,11,2,13,0.8461538461538461,0.15384615384615385,Yes,0.8461538461538461
66020,66020,99.00,140,33,173,0.8092485549132948,0.1907514450867052,Yes,0.8092485549132948
66021,66021,99.00,239,64,303,0.7887788778877888,0.21122112211221122,Yes,0.7887788778877888
66022,66022,99.00,200,82,282,0.7092198581560284,0.2907801418439716,Yes,0.7092198581560284
66023,66023,99.00,272,74,346,0.7861271676300579,0.2138728323699422,Yes,0.7861271676300579
66024,66024,99.00,11,4,15,0.7333333333333333,0.26666666666666666,Yes,0.7333333333333333
66025,66025,99.00,6,1,7,0.8571428571428571,0.14285714285714285,Yes,0.8571428571428571
66026,66026,99.00,191,33,224,0.8526785714285714,0.14732142857142858,Yes,0.8526785714285714
66027,66027,99.00,5,0,5,1.0,0.0,Yes,1.0
66028,66028,99.00,130,26,156,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
66029,66029,99.00,12,1,13,0.9230769230769231,0.07692307692307693,Yes,0.9230769230769231
66030,66030,99.00,154,30,184,0.8369565217391305,0.16304347826086957,Yes,0.8369565217391305
66031,66031,99.00,8,2,10,0.8,0.2,Yes,0.8
66032,66032,99.00,227,42,269,0.8438661710037175,0.15613382899628253,Yes,0.8438661710037175
66033,66033,99.00,3,6,9,0.3333333333333333,0.6666666666666666,No,0.6666666666666666
66034,66034,99.00,11,2,13,0.8461538461538461,0.15384615384615385,Yes,0.8461538461538461
66035,66035,99.00,254,61,315,0.8063492063492064,0.19365079365079366,Yes,0.8063492063492064
66036,66036,99.00,165,47,212,0.7783018867924528,0.22169811320754718,Yes,0.7783018867924528
66037,66037,99.00,133,29,162,0.8209876543209876,0.17901234567901234,Yes,0.8209876543209876
66038,66038,99.00,185,74,259,0.7142857142857143,0.2857142857142857,Yes,0.7142857142857143
66039,66039,33.33,58,11,69,0.8405797101449275,0.15942028985507245,Yes,0.8405797101449275
66040,66040,99.00,0,0,0,0,0,n/a,0
66041,66041,99.00,7,3,10,0.7,0.3,Yes,0.7
66042,66042,99.00,4,0,4,1.0,0.0,Yes,1.0
66043,66043,99.00,76,24,100,0.76,0.24,Yes,0.76
66044,66044,99.00,205,62,267,0.7677902621722846,0.23220973782771537,Yes,0.7677902621722846
66045,66045,99.00,225,74,299,0.7525083612040134,0.24749163879598662,Yes,0.7525083612040134
66046,66046,99.00,11,3,14,0.7857142857142857,0.21428571428571427,Yes,0.7857142857142857
66047,66047,87.50,194,83,277,0.7003610108303249,0.2996389891696751,Yes,0.7003610108303249
66048,66048,99.00,148,57,205,0.7219512195121951,0.2780487804878049,Yes,0.7219512195121951
66049,66049,99.00,110,49,159,0.6918238993710691,0.3081761006289308,Yes,0.6918238993710691
66050,66050,99.00,283,131,414,0.6835748792270532,0.3164251207729469,Yes,0.6835748792270532
66051,66051,99.00,30,23,53,0.5660377358490566,0.4339622641509434,Yes,0.5660377358490566
66052,66052,99.00,27,7,34,0.7941176470588235,0.20588235294117646,Yes,0.7941176470588235
66053,66053,99.00,27,13,40,0.675,0.325,Yes,0.675
66054,66054,99.00,251,112,363,0.6914600550964187,0.3085399449035813,Yes,0.6914600550964187
66055,66055,99.00,193,68,261,0.7394636015325671,0.26053639846743293,Yes,0.7394636015325671
66056,66056,99.00,31,13,44,0.7045454545454546,0.29545454545454547,Yes,0.7045454545454546
66057,66057,33.33,132,59,191,0.6910994764397905,0.3089005235602094,Yes,0.6910994764397905
66058,66058,87.50,11,4,15,0.7333333333333333,0.26666666666666666,Yes,0.7333333333333333
66059,66059,87.50,34,12,46,0.7391304347826086,0.2608695652173913,Yes,0.7391304347826086
66060,66060,87.50,18,13,31,0.5806451612903226,0.41935483870967744,Yes,0.5806451612903226
66061,66061,87.50,225,93,318,0.7075471698113207,0.29245283018867924,Yes,0.7075471698113207
66062,66062,87.50,17,2,19,0.8947368421052632,0.10526315789473684,Yes,0.8947368421052632
66063,66063,87.50,197,62,259,0.7606177606177607,0.23938223938223938,Yes,0.7606177606177607
66064,66064,87.50,10,7,17,0.5882352941176471,0.4117647058823529,Yes,0.5882352941176471
66065,66065,99.00,96,40,136,0.7058823529411765,0.29411764705882354,Yes,0.7058823529411765
66066,66066,99.00,16,4,20,0.8,0.2,Yes,0.8
66067,66067,99.00,208,78,286,0.7272727272727273,0.2727272727272727,Yes,0.7272727272727273
66068,66068,99.00,128,43,171,0.7485380116959064,0.25146198830409355,Yes,0.7485380116959064
66069,66069,99.00,11,3,14,0.7857142857142857,0.21428571428571427,Yes,0.7857142857142857
66070,66070,99.00,2,2,4,0.5,0.5,Tie,0.5
66071,66071,99.00,267,67,334,0.7994011976047904,0.20059880239520958,Yes,0.7994011976047904
66072,66072,99.00,7,3,10,0.7,0.3,Yes,0.7
66073,66073,99.00,158,44,202,0.7821782178217822,0.21782178217821782,Yes,0.7821782178217822
66074,66074,99.00,13,3,16,0.8125,0.1875,Yes,0.8125
66075,66075,99.00,226,60,286,0.7902097902097902,0.2097902097902098,Yes,0.7902097902097902
66076,66076,87.50,196,59,255,0.7686274509803922,0.23137254901960785,Yes,0.7686274509803922
66077,66077,99.00,291,80,371,0.784366576819407,0.215633423180593,Yes,0.784366576819407
66078,66078,99.00,308,87,395,0.779746835443038,0.22025316455696203,Yes,0.779746835443038
66079,66079,99.00,280,88,368,0.7608695652173914,0.2391304347826087,Yes,0.7608695652173914
66080,66080,99.00,19,8,27,0.7037037037037037,0.2962962962962963,Yes,0.7037037037037037
66081,66081,99.00,350,72,422,0.8293838862559242,0.17061611374407584,Yes,0.8293838862559242
66082,66082,99.00,12,3,15,0.8,0.2,Yes,0.8
66083,66083,99.00,21,2,23,0.9130434782608695,0.08695652173913043,Yes,0.9130434782608695
66084,66084,99.00,300,104,404,0.7425742574257426,0.25742574257425743,Yes,0.7425742574257426
66085,66085,87.50,238,89,327,0.72782874617737,0.27217125382262997,Yes,0.72782874617737
66086,66086,87.50,137,54,191,0.7172774869109948,0.28272251308900526,Yes,0.7172774869109948
66087,66087,87.50,156,69,225,0.6933333333333334,0.30666666666666664,Yes,0.6933333333333334
66088,66088,99.00,256,87,343,0.7463556851311953,0.2536443148688047,Yes,0.7463556851311953
66089,66089,99.00,10,8,18,0.5555555555555556,0.4444444444444444,Yes,0.5555555555555556
66090,66090,99.00,198,57,255,0.7764705882352941,0.2235294117647059,Yes,0.7764705882352941
66091,66091,99.00,126,71,197,0.6395939086294417,0.3604060913705584,Yes,0.6395939086294417
66092,66092,99.00,0,0,0,0,0,n/a,0
66093,66093,87.50,0,0,0,0,0,n/a,0
66094,66094,99.00,0,0,0,0,0,n/a,0
66095,66095,87.50,0,0,0,0,0,n/a,0
66096,66096,99.00,10,3,13,0.7692307692307693,0.23076923076923078,Yes,0.7692307692307693
66097,66097,99.00,15,5,20,0.75,0.25,Yes,0.75
66098,66098,99.00,227,62,289,0.7854671280276817,0.21453287197231835,Yes,0.7854671280276817
66099,66099,99.00,93,40,133,0.6992481203007519,0.3007518796992481,Yes,0.6992481203007519
66100,66100,99.00,4,2,6,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
66101,66101,99.00,16,4,20,0.8,0.2,Yes,0.8
66102,66102,99.00,7,3,10,0.7,0.3,Yes,0.7
66103,66103,99.00,11,1,12,0.9166666666666666,0.08333333333333333,Yes,0.9166666666666666
66104,66104,99.00,2,1,3,0.6666666666666666,0.3333333333333333,Yes,0.6666666666666666
66105,66105,99.00,9,5,14,0.6428571428571429,0.35714285714285715,Yes,0.6428571428571429
66106,66106,99.00,149,38,187,0.7967914438502673,0.20320855614973263,Yes,0.7967914438502673
67001,67001,80.00,192,65,257,0.7470817120622568,0.2529182879377432,Yes,0.7470817120622568
67002,67002,99.00,200,67,267,0.7490636704119851,0.250936329588015,Yes,0.7490636704119851
67003,67003,80.00,3,0,3,1.0,0.0,Yes,1.0
67004,67004,99.00,15,4,19,0.7894736842105263,0.21052631578947367,Yes,0.7894736842105263
67005,67005,99.00,253,56,309,0.8187702265372169,0.18122977346278318,Yes,0.8187702265372169
67006,67006,99.00,197,62,259,0.7606177606177607,0.23938223938223938,Yes,0.7606177606177607
67007,67007,99.00,6,2,8,0.75,0.25,Yes,0.75
67008,67008,99.00,224,62,286,0.7832167832167832,0.21678321678321677,Yes,0.7832167832167832
67009,67009,99.00,8,5,13,0.6153846153846154,0.38461538461538464,Yes,0.6153846153846154
67010,67010,99.00,175,79,254,0.6889763779527559,0.3110236220472441,Yes,0.6889763779527559
67011,67011,99.00,157,53,210,0.7476190476190476,0.2523809523809524,Yes,0.7476190476190476
67012,67012,99.00,10,3,13,0.7692307692307693,0.23076923076923078,Yes,0.7692307692307693
67013,67013,99.00,220,88,308,0.7142857142857143,0.2857142857142857,Yes,0.7142857142857143
67014,67014,99.00,206,68,274,0.7518248175182481,0.24817518248175183,Yes,0.7518248175182481
67015,67015,99.00,29,13,42,0.6904761904761905,0.30952380952380953,Yes,0.6904761904761905
67016,67016,99.00,31,11,42,0.7380952380952381,0.2619047619047619,Yes,0.7380952380952381
67017,67017,99.00,22,10,32,0.6875,0.3125,Yes,0.6875
67018,67018,99.00,187,57,244,0.7663934426229508,0.2336065573770492,Yes,0.7663934426229508
67019,67019,99.00,108,28,136,0.7941176470588235,0.20588235294117646,Yes,0.7941176470588235
67020,67020,99.00,134,39,173,0.7745664739884393,0.2254335260115607,Yes,0.7745664739884393
67021,67021,99.00,11,2,13,0.8461538461538461,0.15384615384615385,Yes,0.8461538461538461
67022,67022,99.00,13,4,17,0.7647058823529411,0.23529411764705882,Yes,0.7647058823529411
67023,67023,99.00,164,71,235,0.6978723404255319,0.3021276595744681,Yes,0.6978723404255319
67024,67024,80.00,95,32,127,0.7480314960629921,0.25196850393700787,Yes,0.7480314960629921
67025,67025,99.00,133,21,154,0.8636363636363636,0.13636363636363635,Yes,0.8636363636363636
67026,67026,99.00,8,2,10,0.8,0.2,Yes,0.8
67027,67027,99.00,185,51,236,0.7838983050847458,0.21610169491525424,Yes,0.7838983050847458
67028,67028,80.00,111,35,146,0.7602739726027398,0.23972602739726026,Yes,0.7602739726027398
67029,67029,80.00,64,45,109,0.5871559633027523,0.41284403669724773,Yes,0.5871559633027523
67030,67030,99.00,75,39,114,0.6578947368421053,0.34210526315789475,Yes,0.6578947368421053
67031,67031,99.00,232,103,335,0.6925373134328359,0.3074626865671642,Yes,0.6925373134328359
67032,67032,80.00,143,77,220,0.65,0.35,Yes,0.65
67033,67033,99.00,181,62,243,0.7448559670781894,0.2551440329218107,Yes,0.7448559670781894
67034,67034,80.00,114,53,167,0.6826347305389222,0.31736526946107785,Yes,0.6826347305389222
67035,67035,80.00,19,6,25,0.76,0.24,Yes,0.76
67036,67036,99.00,6,2,8,0.75,0.25,Yes,0.75
67037,67037,99.00,149,38,187,0.7967914438502673,0.20320855614973263,Yes,0.7967914438502673
67038,67038,99.00,169,82,251,0.6733067729083665,0.32669322709163345,Yes,0.6733067729083665
67039,67039,99.00,6,2,8,0.75,0.25,Yes,0.75
67040,67040,99.00,6,7,13,0.46153846153846156,0.5384615384615384,No,0.5384615384615384
67041,67041,99.00,244,93,337,0.7240356083086054,0.27596439169139464,Yes,0.7240356083086054
67042,67042,99.00,285,112,397,0.7178841309823678,0.28211586901763225,Yes,0.7178841309823678
67043,67043,99.00,460,239,699,0.6580829756795422,0.3419170243204578,Yes,0.6580829756795422
67044,67044,99.00,175,49,224,0.78125,0.21875,Yes,0.78125
67045,67045,99.00,5,5,10,0.5,0.5,Tie,0.5
67046,67046,99.00,17,12,29,0.5862068965517241,0.41379310344827586,Yes,0.5862068965517241
67047,67047,99.00,161,62,223,0.7219730941704036,0.27802690582959644,Yes,0.7219730941704036
67048,67048,99.00,8,3,11,0.7272727272727273,0.2727272727272727,Yes,0.7272727272727273
67049,67049,99.00,252,120,372,0.6774193548387096,0.3225806451612903,Yes,0.6774193548387096
67050,67050,99.00,198,67,265,0.7471698113207547,0.2528301886792453,Yes,0.7471698113207547
67051,67051,80.00,113,32,145,0.7793103448275862,0.2206896551724138,Yes,0.7793103448275862
67052,67052,99.00,18,4,22,0.8181818181818182,0.18181818181818182,Yes,0.8181818181818182
67053,67053,99.00,175,84,259,0.6756756756756757,0.32432432432432434,Yes,0.6756756756756757
67054,67054,99.00,174,74,248,0.7016129032258065,0.29838709677419356,Yes,0.7016129032258065
67055,67055,99.00,3,2,5,0.6,0.4,Yes,0.6
67056,67056,99.00,134,59,193,0.694300518134715,0.30569948186528495,Yes,0.694300518134715
67057,67057,99.00,145,51,196,0.7397959183673469,0.2602040816326531,Yes,0.7397959183673469
67058,67058,99.00,13,5,18,0.7222222222222222,0.2777777777777778,Yes,0.7222222222222222
67059,67059,99.00,183,84,267,0.6853932584269663,0.3146067415730337,Yes,0.6853932584269663
67060,67060,99.00,250,96,346,0.7225433526011561,0.2774566473988439,Yes,0.7225433526011561
67061,67061,99.00,257,106,363,0.7079889807162535,0.29201101928374656,Yes,0.7079889807162535
67062,67062,99.00,8,2,10,0.8,0.2,Yes,0.8
67063,67063,99.00,5,2,7,0.7142857142857143,0.2857142857142857,Yes,0.7142857142857143
67064,67064,99.00,300,109,409,0.7334963325183375,0.2665036674816626,Yes,0.7334963325183375
67065,67065,99.00,10,3,13,0.7692307692307693,0.23076923076923078,Yes,0.7692307692307693
67066,67066,99.00,251,94,345,0.7275362318840579,0.27246376811594203,Yes,0.7275362318840579
67067,67067,99.00,245,107,352,0.6960227272727273,0.3039772727272727,Yes,0.6960227272727273
67068,67068,99.00,234,115,349,0.670487106017192,0.32951289398280803,Yes,0.670487106017192
67069,67069,99.00,8,6,14,0.5714285714285714,0.42857142857142855,Yes,0.5714285714285714
67070,67070,99.00,13,1,14,0.9285714285714286,0.07142857142857142,Yes,0.9285714285714286
67071,67071,99.00,230,119,349,0.6590257879656161,0.34097421203438394,Yes,0.6590257879656161
67072,67072,99.00,223,104,327,0.6819571865443425,0.3180428134556575,Yes,0.6819571865443425
67073,67073,99.00,9,5,14,0.6428571428571429,0.35714285714285715,Yes,0.6428571428571429
67074,67074,99.00,160,65,225,0.7111111111111111,0.28888888888888886,Yes,0.7111111111111111
67075,67075,99.00,258,106,364,0.7087912087912088,0.29120879120879123,Yes,0.7087912087912088
67076,67076,99.00,15,13,28,0.5357142857142857,0.4642857142857143,Yes,0.5357142857142857
67077,67077,99.00,272,121,393,0.6921119592875318,0.30788804071246817,Yes,0.6921119592875318
67078,67078,99.00,6,4,10,0.6,0.4,Yes,0.6
67079,67079,99.00,9,7,16,0.5625,0.4375,Yes,0.5625
67080,67080,99.00,142,91,233,0.6094420600858369,0.3905579399141631,Yes,0.6094420600858369
67081,67081,99.00,243,124,367,0.662125340599455,0.33787465940054495,Yes,0.662125340599455
67082,67082,99.00,17,2,19,0.8947368421052632,0.10526315789473684,Yes,0.8947368421052632
67083,67083,99.00,18,10,28,0.6428571428571429,0.35714285714285715,Yes,0.6428571428571429
67084,67084,99.00,191,75,266,0.7180451127819549,0.2819548872180451,Yes,0.7180451127819549
67085,67085,99.00,263,88,351,0.7492877492877493,0.25071225071225073,Yes,0.7492877492877493
67086,67086,99.00,17,7,24,0.7083333333333334,0.2916666666666667,Yes,0.7083333333333334
67087,67087,99.00,146,55,201,0.7263681592039801,0.2736318407960199,Yes,0.7263681592039801
67088,67088,99.00,235,98,333,0.7057057057057057,0.29429429429429427,Yes,0.7057057057057057
67089,67089,99.00,10,9,19,0.5263157894736842,0.47368421052631576,Yes,0.5263157894736842
67090,67090,99.00,147,53,200,0.735,0.265,Yes,0.735
67091,67091,99.00,332,149,481,0.6902286902286903,0.3097713097713098,Yes,0.6902286902286903
67092,67092,99.00,6,5,11,0.5454545454545454,0.45454545454545453,Yes,0.5454545454545454
67093,67093,99.00,273,127,400,0.6825,0.3175,Yes,0.6825
67094,67094,99.00,15,7,22,0.6818181818181818,0.3181818181818182,Yes,0.6818181818181818
67095,67095,99.00,7,4,11,0.6363636363636364,0.36363636363636365,Yes,0.6363636363636364
67096,67096,99.00,236,80,316,0.7468354430379747,0.25316455696202533,Yes,0.7468354430379747
67097,67097,99.00,3,4,7,0.42857142857142855,0.5714285714285714,No,0.5714285714285714
67098,67098,99.00,237,129,366,0.6475409836065574,0.3524590163934426,Yes,0.6475409836065574
67099,67099,99.00,274,164,438,0.6255707762557078,0.3744292237442922,Yes,0.6255707762557078
67100,67100,80.00,1,0,1,1.0,0.0,Yes,1.0
67101,67101,80.00,77,45,122,0.6311475409836066,0.36885245901639346,Yes,0.6311475409836066
67102,67102,99.00,0,0,0,0,0,n/a,0
67103,67103,80.00,0,0,0,0,0,n/a,0
67104,67104,99.00,0,0,0,0,0,n/a,0
67105,67105,99.00,6,1,7,0.8571428571428571,0.14285714285714285,Yes,0.8571428571428571
67106,67106,99.00,178,71,249,0.714859437751004,0.285140562248996,Yes,0.714859437751004
67107,67107,99.00,5,1,6,0.8333333333333334,0.16666666666666666,Yes,0.8333333333333334
67108,67108,99.00,125,52,177,0.7062146892655368,0.2937853107344633,Yes,0.7062146892655368
67109,67109,99.00,162,42,204,0.7941176470588235,0.20588235294117646,Yes,0.7941176470588235
67110,67110,99.00,86,24,110,0.7818181818181819,0.21818181818181817,Yes,0.7818181818181819
67111,67111,80.00,2,0,2,1.0,0.0,Yes,1.0
67112,67112,99.00,15,13,28,0.5357142857142857,0.4642857142857143,Yes,0.5357142857142857
67113,67113,99.00,32,37,69,0.463768115942029,0.5362318840579711,No,0.5362318840579711
67114,67114,99.00,15,5,20,0.75,0.25,Yes,0.75
68001,68001,99.00,149,53,202,0.7376237623762376,0.2623762376237624,Yes,0.7376237623762376
68002,68002,99.00,2,0,2,1.0,0.0,Yes,1.0
68003,68003,99.00,179,61,240,0.7458333333333333,0.25416666666666665,Yes,0.7458333333333333
68004,68004,99.00,120,54,174,0.6896551724137931,0.3103448275862069,Yes,0.6896551724137931
68005,68005,99.00,145,48,193,0.7512953367875648,0.24870466321243523,Yes,0.7512953367875648
68006,68006,99.00,3,0,3,1.0,0.0,Yes,1.0
68007,68007,99.00,229,97,326,0.7024539877300614,0.29754601226993865,Yes,0.7024539877300614
