ED,Reported As,Reporting,Kevin R. Bryant Sr. (Working Families),Matthew A. Doheny (Conservative),Kenneth Schaeffer (Working Families),Evelyn J. Laporte (Democratic),Dennis W. Houdek (Conservative),Kathy J. King (Democratic),Wavny Toussaint (Democratic),Anthony R. Caccamo (Conservative),Philip J. Smallman (Conservative),Lara J. Genovesi (Democratic),Scattered,Total Votes,Kevin R. Bryant Sr. RECAP,Matthew A. Doheny RECAP,Kenneth Schaeffer RECAP,Evelyn J. Laporte RECAP,Dennis W. Houdek RECAP,Kathy J. King RECAP,Wavny Toussaint RECAP,Anthony R. Caccamo RECAP,Philip J. Smallman RECAP,Lara J. Genovesi RECAP,Scattered RECAP,p_Kevin R. Bryant Sr. (Working Families),p_Matthew A. Doheny (Conservative),p_Kenneth Schaeffer (Working Families),p_Evelyn J. Laporte (Democratic),p_Dennis W. Houdek (Conservative),p_Kathy J. King (Democratic),p_Wavny Toussaint (Democratic),p_Anthony R. Caccamo (Conservative),p_Philip J. Smallman (Conservative),p_Lara J. Genovesi (Democratic),p_Scattered,p_Kevin R. Bryant Sr. RECAP,p_Matthew A. Doheny RECAP,p_Kenneth Schaeffer RECAP,p_Evelyn J. Laporte RECAP,p_Dennis W. Houdek RECAP,p_Kathy J. King RECAP,p_Wavny Toussaint RECAP,p_Anthony R. Caccamo RECAP,p_Philip J. Smallman RECAP,p_Lara J. Genovesi RECAP,p_Scattered RECAP,winner,winner_p
60049,60049,100,8,2,5,123,2,121,107,2,4,100,0,474,8,2,5,123,2,121,107,2,4,100,0,0.016877637130801686,0.004219409282700422,0.010548523206751054,0.25949367088607594,0.004219409282700422,0.2552742616033755,0.22573839662447256,0.004219409282700422,0.008438818565400843,0.2109704641350211,0.0,0.016877637130801686,0.004219409282700422,0.010548523206751054,0.25949367088607594,0.004219409282700422,0.2552742616033755,0.22573839662447256,0.004219409282700422,0.008438818565400843,0.2109704641350211,0.0,Evelyn J. Laporte RECAP,0.25949367088607594
60050,60050,100,5,1,4,51,1,52,42,2,2,36,0,196,5,1,4,51,1,52,42,2,2,36,0,0.025510204081632654,0.00510204081632653,0.02040816326530612,0.2602040816326531,0.00510204081632653,0.2653061224489796,0.21428571428571427,0.01020408163265306,0.01020408163265306,0.1836734693877551,0.0,0.025510204081632654,0.00510204081632653,0.02040816326530612,0.2602040816326531,0.00510204081632653,0.2653061224489796,0.21428571428571427,0.01020408163265306,0.01020408163265306,0.1836734693877551,0.0,Kathy J. King RECAP,0.2653061224489796
60051,60051,100,11,0,12,144,0,148,127,0,0,103,0,545,11,0,12,144,0,148,127,0,0,103,0,0.02018348623853211,0.0,0.022018348623853212,0.26422018348623855,0.0,0.27155963302752295,0.23302752293577983,0.0,0.0,0.1889908256880734,0.0,0.02018348623853211,0.0,0.022018348623853212,0.26422018348623855,0.0,0.27155963302752295,0.23302752293577983,0.0,0.0,0.1889908256880734,0.0,Kathy J. King RECAP,0.27155963302752295
60052,60052,100,3,4,4,94,2,93,79,2,1,80,0,362,3,4,4,94,2,93,79,2,1,80,0,0.008287292817679558,0.011049723756906077,0.011049723756906077,0.2596685082872928,0.0055248618784530384,0.2569060773480663,0.21823204419889503,0.0055248618784530384,0.0027624309392265192,0.22099447513812154,0.0,0.008287292817679558,0.011049723756906077,0.011049723756906077,0.2596685082872928,0.0055248618784530384,0.2569060773480663,0.21823204419889503,0.0055248618784530384,0.0027624309392265192,0.22099447513812154,0.0,Evelyn J. Laporte RECAP,0.2596685082872928
60053,60053,100,11,1,10,130,2,123,111,0,3,106,0,497,11,1,10,130,2,123,111,0,3,106,0,0.022132796780684104,0.002012072434607646,0.02012072434607646,0.26156941649899396,0.004024144869215292,0.24748490945674045,0.22334004024144868,0.0,0.006036217303822937,0.21327967806841047,0.0,0.022132796780684104,0.002012072434607646,0.02012072434607646,0.26156941649899396,0.004024144869215292,0.24748490945674045,0.22334004024144868,0.0,0.006036217303822937,0.21327967806841047,0.0,Evelyn J. Laporte RECAP,0.26156941649899396
60054,60054,100,14,3,10,153,3,158,131,3,3,118,0,596,14,3,10,153,3,158,131,3,3,118,0,0.02348993288590604,0.0050335570469798654,0.016778523489932886,0.25671140939597314,0.0050335570469798654,0.2651006711409396,0.2197986577181208,0.0050335570469798654,0.0050335570469798654,0.19798657718120805,0.0,0.02348993288590604,0.0050335570469798654,0.016778523489932886,0.25671140939597314,0.0050335570469798654,0.2651006711409396,0.2197986577181208,0.0050335570469798654,0.0050335570469798654,0.19798657718120805,0.0,Kathy J. King RECAP,0.2651006711409396
60055,60055,100,5,3,2,87,3,97,86,1,2,81,0,367,5,3,2,87,3,97,86,1,2,81,0,0.013623978201634877,0.008174386920980926,0.005449591280653951,0.23705722070844687,0.008174386920980926,0.26430517711171664,0.23433242506811988,0.0027247956403269754,0.005449591280653951,0.22070844686648503,0.0,0.013623978201634877,0.008174386920980926,0.005449591280653951,0.23705722070844687,0.008174386920980926,0.26430517711171664,0.23433242506811988,0.0027247956403269754,0.005449591280653951,0.22070844686648503,0.0,Kathy J. King RECAP,0.26430517711171664
60056,60056,100,7,2,5,152,1,150,136,0,0,132,0,585,7,2,5,152,1,150,136,0,0,132,0,0.011965811965811967,0.003418803418803419,0.008547008547008548,0.25982905982905985,0.0017094017094017094,0.2564102564102564,0.23247863247863249,0.0,0.0,0.22564102564102564,0.0,0.011965811965811967,0.003418803418803419,0.008547008547008548,0.25982905982905985,0.0017094017094017094,0.2564102564102564,0.23247863247863249,0.0,0.0,0.22564102564102564,0.0,Evelyn J. Laporte RECAP,0.25982905982905985
60057,60057,100,1,3,4,150,2,145,104,1,3,87,0,500,1,3,4,150,2,145,104,1,3,87,0,0.002,0.006,0.008,0.3,0.004,0.29,0.208,0.002,0.006,0.174,0.0,0.002,0.006,0.008,0.3,0.004,0.29,0.208,0.002,0.006,0.174,0.0,Evelyn J. Laporte RECAP,0.3
60058,60058,100,3,3,4,90,2,84,58,2,1,59,1,307,3,3,4,90,2,84,58,2,1,59,1,0.009771986970684038,0.009771986970684038,0.013029315960912053,0.2931596091205212,0.006514657980456026,0.2736156351791531,0.18892508143322476,0.006514657980456026,0.003257328990228013,0.19218241042345277,0.003257328990228013,0.009771986970684038,0.009771986970684038,0.013029315960912053,0.2931596091205212,0.006514657980456026,0.2736156351791531,0.18892508143322476,0.006514657980456026,0.003257328990228013,0.19218241042345277,0.003257328990228013,Evelyn J. Laporte RECAP,0.2931596091205212
60059,60059,100,3,0,4,77,1,67,58,2,0,51,0,263,3,0,4,77,1,67,58,2,0,51,0,0.011406844106463879,0.0,0.015209125475285171,0.29277566539923955,0.0038022813688212928,0.25475285171102663,0.22053231939163498,0.0076045627376425855,0.0,0.19391634980988592,0.0,0.011406844106463879,0.0,0.015209125475285171,0.29277566539923955,0.0038022813688212928,0.25475285171102663,0.22053231939163498,0.0076045627376425855,0.0,0.19391634980988592,0.0,Evelyn J. Laporte RECAP,0.29277566539923955
60060,60060,100,4,2,4,81,2,80,68,2,1,64,0,308,4,2,4,81,2,80,68,2,1,64,0,0.012987012987012988,0.006493506493506494,0.012987012987012988,0.262987012987013,0.006493506493506494,0.2597402597402597,0.22077922077922077,0.006493506493506494,0.003246753246753247,0.2077922077922078,0.0,0.012987012987012988,0.006493506493506494,0.012987012987012988,0.262987012987013,0.006493506493506494,0.2597402597402597,0.22077922077922077,0.006493506493506494,0.003246753246753247,0.2077922077922078,0.0,Evelyn J. Laporte RECAP,0.262987012987013
60061,60061,100,5,4,4,129,0,119,111,4,1,109,0,486,5,4,4,129,0,119,111,4,1,109,0,0.0102880658436214,0.00823045267489712,0.00823045267489712,0.2654320987654321,0.0,0.2448559670781893,0.22839506172839505,0.00823045267489712,0.00205761316872428,0.2242798353909465,0.0,0.0102880658436214,0.00823045267489712,0.00823045267489712,0.2654320987654321,0.0,0.2448559670781893,0.22839506172839505,0.00823045267489712,0.00205761316872428,0.2242798353909465,0.0,Evelyn J. Laporte RECAP,0.2654320987654321
60062,60062,100,8,9,9,161,8,154,139,10,9,130,0,637,8,9,9,161,8,154,139,10,9,130,0,0.012558869701726845,0.0141287284144427,0.0141287284144427,0.25274725274725274,0.012558869701726845,0.24175824175824176,0.21821036106750394,0.015698587127158554,0.0141287284144427,0.20408163265306123,0.0,0.012558869701726845,0.0141287284144427,0.0141287284144427,0.25274725274725274,0.012558869701726845,0.24175824175824176,0.21821036106750394,0.015698587127158554,0.0141287284144427,0.20408163265306123,0.0,Evelyn J. Laporte RECAP,0.25274725274725274
60063,60063,100,5,1,3,189,1,186,163,1,1,159,0,709,5,1,3,189,1,186,163,1,1,159,0,0.007052186177715092,0.0014104372355430183,0.004231311706629055,0.26657263751763044,0.0014104372355430183,0.2623413258110014,0.229901269393512,0.0014104372355430183,0.0014104372355430183,0.22425952045133993,0.0,0.007052186177715092,0.0014104372355430183,0.004231311706629055,0.26657263751763044,0.0014104372355430183,0.2623413258110014,0.229901269393512,0.0014104372355430183,0.0014104372355430183,0.22425952045133993,0.0,Evelyn J. Laporte RECAP,0.26657263751763044
60064,60064,100,13,1,12,172,1,164,137,4,4,141,0,649,13,1,12,172,1,164,137,4,4,141,0,0.020030816640986132,0.0015408320493066256,0.01848998459167951,0.2650231124807396,0.0015408320493066256,0.2526964560862866,0.2110939907550077,0.0061633281972265025,0.0061633281972265025,0.2172573189522342,0.0,0.020030816640986132,0.0015408320493066256,0.01848998459167951,0.2650231124807396,0.0015408320493066256,0.2526964560862866,0.2110939907550077,0.0061633281972265025,0.0061633281972265025,0.2172573189522342,0.0,Evelyn J. Laporte RECAP,0.2650231124807396
60065,60065,100,13,3,9,155,2,134,92,0,2,90,0,500,13,3,9,155,2,134,92,0,2,90,0,0.026,0.006,0.018,0.31,0.004,0.268,0.184,0.0,0.004,0.18,0.0,0.026,0.006,0.018,0.31,0.004,0.268,0.184,0.0,0.004,0.18,0.0,Evelyn J. Laporte RECAP,0.31
60066,60066,100,8,2,2,71,3,64,59,4,1,54,0,268,8,2,2,71,3,64,59,4,1,54,0,0.029850746268656716,0.007462686567164179,0.007462686567164179,0.26492537313432835,0.011194029850746268,0.23880597014925373,0.22014925373134328,0.014925373134328358,0.0037313432835820895,0.20149253731343283,0.0,0.029850746268656716,0.007462686567164179,0.007462686567164179,0.26492537313432835,0.011194029850746268,0.23880597014925373,0.22014925373134328,0.014925373134328358,0.0037313432835820895,0.20149253731343283,0.0,Evelyn J. Laporte RECAP,0.26492537313432835
60067,60067,100,5,2,2,92,2,79,68,1,1,62,0,314,5,2,2,92,2,79,68,1,1,62,0,0.01592356687898089,0.006369426751592357,0.006369426751592357,0.2929936305732484,0.006369426751592357,0.2515923566878981,0.21656050955414013,0.0031847133757961785,0.0031847133757961785,0.19745222929936307,0.0,0.01592356687898089,0.006369426751592357,0.006369426751592357,0.2929936305732484,0.006369426751592357,0.2515923566878981,0.21656050955414013,0.0031847133757961785,0.0031847133757961785,0.19745222929936307,0.0,Evelyn J. Laporte RECAP,0.2929936305732484
60068,60068,100,7,2,8,93,1,95,73,2,2,77,5,365,7,2,8,93,1,95,73,2,2,77,5,0.019178082191780823,0.005479452054794521,0.021917808219178082,0.2547945205479452,0.0027397260273972603,0.2602739726027397,0.2,0.005479452054794521,0.005479452054794521,0.21095890410958903,0.0136986301369863,0.019178082191780823,0.005479452054794521,0.021917808219178082,0.2547945205479452,0.0027397260273972603,0.2602739726027397,0.2,0.005479452054794521,0.005479452054794521,0.21095890410958903,0.0136986301369863,Kathy J. King RECAP,0.2602739726027397
60069,60069,100,5,1,5,32,2,36,28,0,1,30,0,140,5,1,5,32,2,36,28,0,1,30,0,0.03571428571428571,0.007142857142857143,0.03571428571428571,0.22857142857142856,0.014285714285714285,0.2571428571428571,0.2,0.0,0.007142857142857143,0.21428571428571427,0.0,0.03571428571428571,0.007142857142857143,0.03571428571428571,0.22857142857142856,0.014285714285714285,0.2571428571428571,0.2,0.0,0.007142857142857143,0.21428571428571427,0.0,Kathy J. King RECAP,0.2571428571428571
60070,60070,100,6,1,6,65,1,64,59,5,0,53,1,261,6,1,6,65,1,64,59,5,0,53,1,0.022988505747126436,0.0038314176245210726,0.022988505747126436,0.24904214559386972,0.0038314176245210726,0.24521072796934865,0.2260536398467433,0.019157088122605363,0.0,0.20306513409961685,0.0038314176245210726,0.022988505747126436,0.0038314176245210726,0.022988505747126436,0.24904214559386972,0.0038314176245210726,0.24521072796934865,0.2260536398467433,0.019157088122605363,0.0,0.20306513409961685,0.0038314176245210726,Evelyn J. Laporte RECAP,0.24904214559386972
60071,60071,100,8,1,4,121,1,116,98,1,0,100,0,450,8,1,4,121,1,116,98,1,0,100,0,0.017777777777777778,0.0022222222222222222,0.008888888888888889,0.2688888888888889,0.0022222222222222222,0.2577777777777778,0.21777777777777776,0.0022222222222222222,0.0,0.2222222222222222,0.0,0.017777777777777778,0.0022222222222222222,0.008888888888888889,0.2688888888888889,0.0022222222222222222,0.2577777777777778,0.21777777777777776,0.0022222222222222222,0.0,0.2222222222222222,0.0,Evelyn J. Laporte RECAP,0.2688888888888889
60072,60072,100,14,3,6,142,2,135,111,2,3,116,0,534,14,3,6,142,2,135,111,2,3,116,0,0.026217228464419477,0.0056179775280898875,0.011235955056179775,0.26591760299625467,0.003745318352059925,0.25280898876404495,0.20786516853932585,0.003745318352059925,0.0056179775280898875,0.21722846441947566,0.0,0.026217228464419477,0.0056179775280898875,0.011235955056179775,0.26591760299625467,0.003745318352059925,0.25280898876404495,0.20786516853932585,0.003745318352059925,0.0056179775280898875,0.21722846441947566,0.0,Evelyn J. Laporte RECAP,0.26591760299625467
60073,60073,100,5,0,2,105,0,100,92,1,1,79,0,385,5,0,2,105,0,100,92,1,1,79,0,0.012987012987012988,0.0,0.005194805194805195,0.2727272727272727,0.0,0.2597402597402597,0.23896103896103896,0.0025974025974025974,0.0025974025974025974,0.2051948051948052,0.0,0.012987012987012988,0.0,0.005194805194805195,0.2727272727272727,0.0,0.2597402597402597,0.23896103896103896,0.0025974025974025974,0.0025974025974025974,0.2051948051948052,0.0,Evelyn J. Laporte RECAP,0.2727272727272727
60074,60074,100,21,11,13,205,12,202,169,9,11,172,0,825,21,11,13,205,12,202,169,9,11,172,0,0.025454545454545455,0.013333333333333334,0.01575757575757576,0.24848484848484848,0.014545454545454545,0.24484848484848484,0.20484848484848484,0.01090909090909091,0.013333333333333334,0.2084848484848485,0.0,0.025454545454545455,0.013333333333333334,0.01575757575757576,0.24848484848484848,0.014545454545454545,0.24484848484848484,0.20484848484848484,0.01090909090909091,0.013333333333333334,0.2084848484848485,0.0,Evelyn J. Laporte RECAP,0.24848484848484848
60075,60075,100,15,5,13,205,4,206,183,3,5,168,0,807,15,5,13,205,4,206,183,3,5,168,0,0.01858736059479554,0.006195786864931847,0.0161090458488228,0.2540272614622057,0.004956629491945477,0.2552664188351921,0.22676579925650558,0.0037174721189591076,0.006195786864931847,0.20817843866171004,0.0,0.01858736059479554,0.006195786864931847,0.0161090458488228,0.2540272614622057,0.004956629491945477,0.2552664188351921,0.22676579925650558,0.0037174721189591076,0.006195786864931847,0.20817843866171004,0.0,Kathy J. King RECAP,0.2552664188351921
60076,60076,100,7,7,6,115,7,117,100,11,9,93,0,472,7,7,6,115,7,117,100,11,9,93,0,0.014830508474576272,0.014830508474576272,0.012711864406779662,0.24364406779661016,0.014830508474576272,0.2478813559322034,0.211864406779661,0.023305084745762712,0.019067796610169493,0.19703389830508475,0.0,0.014830508474576272,0.014830508474576272,0.012711864406779662,0.24364406779661016,0.014830508474576272,0.2478813559322034,0.211864406779661,0.023305084745762712,0.019067796610169493,0.19703389830508475,0.0,Kathy J. King RECAP,0.2478813559322034
60077,60077,100,18,3,13,132,2,125,113,1,2,111,0,520,18,3,13,132,2,125,113,1,2,111,0,0.03461538461538462,0.0057692307692307696,0.025,0.25384615384615383,0.0038461538461538464,0.2403846153846154,0.2173076923076923,0.0019230769230769232,0.0038461538461538464,0.21346153846153845,0.0,0.03461538461538462,0.0057692307692307696,0.025,0.25384615384615383,0.0038461538461538464,0.2403846153846154,0.2173076923076923,0.0019230769230769232,0.0038461538461538464,0.21346153846153845,0.0,Evelyn J. Laporte RECAP,0.25384615384615383
60078,60078,100,9,8,10,166,9,157,144,7,9,129,0,648,9,8,10,166,9,157,144,7,9,129,0,0.013888888888888888,0.012345679012345678,0.015432098765432098,0.25617283950617287,0.013888888888888888,0.24228395061728394,0.2222222222222222,0.010802469135802469,0.013888888888888888,0.19907407407407407,0.0,0.013888888888888888,0.012345679012345678,0.015432098765432098,0.25617283950617287,0.013888888888888888,0.24228395061728394,0.2222222222222222,0.010802469135802469,0.013888888888888888,0.19907407407407407,0.0,Evelyn J. Laporte RECAP,0.25617283950617287
60079,60079,100,9,1,7,121,1,117,111,3,1,109,0,480,9,1,7,121,1,117,111,3,1,109,0,0.01875,0.0020833333333333333,0.014583333333333334,0.2520833333333333,0.0020833333333333333,0.24375,0.23125,0.00625,0.0020833333333333333,0.22708333333333333,0.0,0.01875,0.0020833333333333333,0.014583333333333334,0.2520833333333333,0.0020833333333333333,0.24375,0.23125,0.00625,0.0020833333333333333,0.22708333333333333,0.0,Evelyn J. Laporte RECAP,0.2520833333333333
60080,60080,100,8,1,7,142,1,139,123,3,1,112,0,537,8,1,7,142,1,139,123,3,1,112,0,0.0148975791433892,0.00186219739292365,0.01303538175046555,0.2644320297951583,0.00186219739292365,0.25884543761638734,0.22905027932960895,0.00558659217877095,0.00186219739292365,0.2085661080074488,0.0,0.0148975791433892,0.00186219739292365,0.01303538175046555,0.2644320297951583,0.00186219739292365,0.25884543761638734,0.22905027932960895,0.00558659217877095,0.00186219739292365,0.2085661080074488,0.0,Evelyn J. Laporte RECAP,0.2644320297951583
60081,60081,100,11,2,12,189,1,180,166,2,1,164,0,728,11,2,12,189,1,180,166,2,1,164,0,0.01510989010989011,0.0027472527472527475,0.016483516483516484,0.25961538461538464,0.0013736263736263737,0.24725274725274726,0.22802197802197802,0.0027472527472527475,0.0013736263736263737,0.22527472527472528,0.0,0.01510989010989011,0.0027472527472527475,0.016483516483516484,0.25961538461538464,0.0013736263736263737,0.24725274725274726,0.22802197802197802,0.0027472527472527475,0.0013736263736263737,0.22527472527472528,0.0,Evelyn J. Laporte RECAP,0.25961538461538464
60082,60082,100,25,3,20,277,3,279,248,2,2,232,0,1091,25,3,20,277,3,279,248,2,2,232,0,0.022914757103574702,0.002749770852428964,0.01833180568285976,0.2538955087076077,0.002749770852428964,0.25572868927589365,0.22731439046746105,0.0018331805682859762,0.0018331805682859762,0.21264894592117323,0.0,0.022914757103574702,0.002749770852428964,0.01833180568285976,0.2538955087076077,0.002749770852428964,0.25572868927589365,0.22731439046746105,0.0018331805682859762,0.0018331805682859762,0.21264894592117323,0.0,Kathy J. King RECAP,0.25572868927589365
60083,60083,100,14,7,10,242,7,240,205,4,5,188,0,922,14,7,10,242,7,240,205,4,5,188,0,0.015184381778741865,0.007592190889370932,0.010845986984815618,0.26247288503253796,0.007592190889370932,0.2603036876355748,0.22234273318872017,0.004338394793926247,0.005422993492407809,0.2039045553145336,0.0,0.015184381778741865,0.007592190889370932,0.010845986984815618,0.26247288503253796,0.007592190889370932,0.2603036876355748,0.22234273318872017,0.004338394793926247,0.005422993492407809,0.2039045553145336,0.0,Evelyn J. Laporte RECAP,0.26247288503253796
60084,60084,100,4,0,2,79,1,76,68,0,0,65,0,295,4,0,2,79,1,76,68,0,0,65,0,0.013559322033898305,0.0,0.006779661016949152,0.2677966101694915,0.003389830508474576,0.2576271186440678,0.2305084745762712,0.0,0.0,0.22033898305084745,0.0,0.013559322033898305,0.0,0.006779661016949152,0.2677966101694915,0.003389830508474576,0.2576271186440678,0.2305084745762712,0.0,0.0,0.22033898305084745,0.0,Evelyn J. Laporte RECAP,0.2677966101694915
60085,60085,100,10,2,8,142,2,148,133,3,4,127,0,579,10,2,8,142,2,148,133,3,4,127,0,0.017271157167530225,0.0034542314335060447,0.013816925734024179,0.2452504317789292,0.0034542314335060447,0.2556131260794473,0.229706390328152,0.0051813471502590676,0.0069084628670120895,0.21934369602763384,0.0,0.017271157167530225,0.0034542314335060447,0.013816925734024179,0.2452504317789292,0.0034542314335060447,0.2556131260794473,0.229706390328152,0.0051813471502590676,0.0069084628670120895,0.21934369602763384,0.0,Kathy J. King RECAP,0.2556131260794473
60086,60086,100,5,1,2,65,1,62,56,2,2,51,0,247,5,1,2,65,1,62,56,2,2,51,0,0.020242914979757085,0.004048582995951417,0.008097165991902834,0.2631578947368421,0.004048582995951417,0.25101214574898784,0.22672064777327935,0.008097165991902834,0.008097165991902834,0.20647773279352227,0.0,0.020242914979757085,0.004048582995951417,0.008097165991902834,0.2631578947368421,0.004048582995951417,0.25101214574898784,0.22672064777327935,0.008097165991902834,0.008097165991902834,0.20647773279352227,0.0,Evelyn J. Laporte RECAP,0.2631578947368421
64075,64075,100,44,80,43,145,71,149,109,85,70,152,1,949,44,80,43,145,71,149,109,85,70,152,1,0.04636459430979979,0.08429926238145416,0.045310853530031614,0.15279241306638566,0.07481559536354057,0.15700737618545837,0.1148577449947313,0.08956796628029505,0.0737618545837724,0.1601685985247629,0.001053740779768177,0.04636459430979979,0.08429926238145416,0.045310853530031614,0.15279241306638566,0.07481559536354057,0.15700737618545837,0.1148577449947313,0.08956796628029505,0.0737618545837724,0.1601685985247629,0.001053740779768177,Lara J. Genovesi RECAP,0.1601685985247629
64076,64076,100,35,71,36,149,62,151,117,69,68,134,3,895,35,71,36,149,62,151,117,69,68,134,3,0.03910614525139665,0.07932960893854749,0.04022346368715084,0.1664804469273743,0.06927374301675977,0.16871508379888267,0.13072625698324022,0.07709497206703911,0.07597765363128492,0.14972067039106146,0.0033519553072625698,0.03910614525139665,0.07932960893854749,0.04022346368715084,0.1664804469273743,0.06927374301675977,0.16871508379888267,0.13072625698324022,0.07709497206703911,0.07597765363128492,0.14972067039106146,0.0033519553072625698,Kathy J. King RECAP,0.16871508379888267
